text,label,source_url
Trophée,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Ligue 1,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
3–0,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Nîmes,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
22 October,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Belgian,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the age of 20 years,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
306 days,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
1 May 2020,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Ligue,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
COVID-19,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Ligue,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Monaco,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Wissam Ben Yedder,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
24 July,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Coupe de France,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Saint-Étienne,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Coupe de la Ligue,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Atalanta,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
12 August,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Eric Maxim Choupo-Moting's,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Bayern Munich,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
COVID-19,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
20 September 2020,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Nice,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
28 October,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Moise Kean,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the beginning of the 2017–18 edition,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Montpellier,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
5 December,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Parisian,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
European,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Başakşehir,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
16 February 2021,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Faustino Asprilla,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Andriy Shevchenko,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Barcelona,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Pauleta,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Cavani,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Zlatan Ibrahimović,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
27 February,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Dijon,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Ligue,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Barcelona,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
10 March,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Parc de Princes,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Lionel Messi,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
22 years,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
80 days,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Barcelona,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League season.[110,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Bayern Munich,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
7 April,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Munich,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
French,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Manchester City,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
19 May,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Coupe de France,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Monaco,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the third consecutive season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Ligue,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Ligue 1 Player of,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
"the Ligue 1 Team of the Season.[116]
",ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
14 August 2021,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the 2021–22 season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Strasbourg,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Spanish,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Parisians,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Brest,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
six days,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Reims,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
29 August,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Lionel Messi,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Rouge,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
24 November,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Manchester City,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the City of Manchester,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
7 December,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
12 December 2021,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Monaco,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Ligue,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
century,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
22 years,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
357 days old,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
French,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
3 January 2022,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Coupe de France,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
11 February,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
four days later,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Santiago,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
21 May 2022,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
UEFA,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid's,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Florentino Pérez,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Sky Sports,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
monthly,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Metz,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Ligue 1's,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
four seasons,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
13 August 2022,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
5–2,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Montpellier,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the match.[137],EVENT,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Eight days later,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Ligue,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Michel Rio's,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Cannes,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
6 September,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Juventus,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
11 October,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Benfica,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
European,NORP,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
January,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
January,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
23 January 2023,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Pays de Cassel,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Coupe de France,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
26 February,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Marseille 3–0,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Le Classique,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Edinson Cavani's,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Nantes,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
201st,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the fifth consecutive season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
11th Ligue,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Ligue 1 Player of,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the fourth consecutive season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Ligue 1 Team,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
13 June 2023,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Agence France-Presse,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
June 2024,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
15 July 2022.[150][151,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Le Parisien,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
summer,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
next season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Luis Enrique,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
5 July 2023,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Nasser Al-Khelaifi,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
21 July,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
13 August 2023,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the 2023–24 season in a 1–1,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Toulouse,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
19 August,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
26 August,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
151st Ligue,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
19 September,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Borussia,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
3–0,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
AC Milan,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
11 November,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
28 November,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Newcastle United,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
1–1,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Borussia Dortmund,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
3 January 2024,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Toulouse,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
2023,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Trophée des Champions,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Edinson Cavani's,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
7 January 2024,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the year,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Coupe de France,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
15 February,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
June 2024.[169,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
5 March,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Sociedad,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the regular season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
19 March,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Montpellier,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
16 April,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
4–1,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Barcelona,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Borussia Dortmund,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
10 May 2024,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the end of the season,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
12 May,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
25 May,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
PSG,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Coupe de France,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Lyon,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
the Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Harry,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
3 June 2024,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
La Liga club Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
five-year,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
two days,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Borussia Dortmund,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
2024,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
UEFA Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
seven-year,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
10 July,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Karim,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
16 July,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Santiago,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Cristiano Ronaldo's,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
European Golden Shoe,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
14 August 2024,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
2024,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
UEFA Super Cup,EVENT,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Atalanta,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
18 August,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
1 September,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
17 September,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Real Madrid,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Champions League league phase.[190][191,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
10 December,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
50th Champions League,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
25 January 2025,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Madrid,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
3–0,ORG,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
January,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
La Liga Player,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
19 February,DATE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Mbappé,PERSON,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
Madrid,GPE,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9
