Private Entity,External URI,Confidence
http://example.org/LuisValleBentez,http://www.wikidata.org/entity/Q3266849,1.0
http://example.org/SergioDaz,http://www.wikidata.org/entity/Q18357051,1.0
http://example.org/Turn,http://www.wikidata.org/entity/Q5198306,1.0
http://example.org/JorgeDalessandro,http://www.wikidata.org/entity/Q3320968,1.0
http://example.org/JuanCarlosMandi,http://www.wikidata.org/entity/Q3321536,1.0
http://example.org/Alfoz,http://www.wikidata.org/entity/Q1633648,1.0
http://example.org/ScarDazGonzlez,http://www.wikidata.org/entity/Q3323170,1.0
http://example.org/AntonioGmezPrez,http://www.wikidata.org/entity/Q3323857,1.0
http://example.org/LuisMiguelRamis,http://www.wikidata.org/entity/Q3323952,1.0
http://example.org/FernandoZunzunegui,http://www.wikidata.org/entity/Q3328222,1.0
http://example.org/JuanArtola,http://www.wikidata.org/entity/Q3354703,1.0
http://example.org/Pachichu,http://www.wikidata.org/entity/Q3360049,1.0
http://example.org/JulinRuete,http://www.wikidata.org/entity/Q3371123,1.0
http://example.org/PedroMendes,http://www.wikidata.org/entity/Q3374050,1.0
http://example.org/Neuchtel,http://www.wikidata.org/entity/Q69345,1.0
http://example.org/AndrsMendieta,http://www.wikidata.org/entity/Q3391544,1.0
http://example.org/Lekeitio,http://www.wikidata.org/entity/Q1227965,1.0
http://example.org/JuanGarridoCanales,http://www.wikidata.org/entity/Q3392248,1.0
http://example.org/OssaDeMontiel,http://www.wikidata.org/entity/Q593918,1.0
http://example.org/JuanmiGarca,http://www.wikidata.org/entity/Q3392804,1.0
http://example.org/ManuelCanabal,http://www.wikidata.org/entity/Q3393506,1.0
http://example.org/Q12393893,http://www.wikidata.org/entity/Q12393893,1.0
http://example.org/RobertoRojas,http://www.wikidata.org/entity/Q3543725,1.0
http://example.org/AlbertAguil,http://www.wikidata.org/entity/Q3608028,1.0
http://example.org/AlfonsoFraile,http://www.wikidata.org/entity/Q3611169,1.0
http://example.org/AndrsSabido,http://www.wikidata.org/entity/Q3616518,1.0
http://example.org/AntonioCalpe,http://www.wikidata.org/entity/Q3619344,1.0
http://example.org/AntonioGarcaNavajas,http://www.wikidata.org/entity/Q3619636,1.0
http://example.org/Posadas,http://www.wikidata.org/entity/Q818312,1.0
http://example.org/AntonioOrtizAlonso,http://www.wikidata.org/entity/Q3619976,1.0
http://example.org/Basauri,http://www.wikidata.org/entity/Q765496,1.0
http://example.org/LuisFernandoMosquera,http://www.wikidata.org/entity/Q3658379,1.0
http://example.org/Buenaventura,http://www.wikidata.org/entity/Q996581,1.0
http://example.org/JuanMartnezMartnez,http://www.wikidata.org/entity/Q3663145,1.0
http://example.org/Lorca,http://www.wikidata.org/entity/Q47571,1.0
http://example.org/ClaudemirVtor,http://www.wikidata.org/entity/Q3679828,1.0
http://example.org/MogiGuau,http://www.wikidata.org/entity/Q956172,1.0
http://example.org/DavidBettoni,http://www.wikidata.org/entity/Q3703107,1.0
http://example.org/Saintpriest,http://www.wikidata.org/entity/Q331083,1.0
http://example.org/EstebanGutirrezFernndez,http://www.wikidata.org/entity/Q3733384,1.0
http://example.org/Cudillero,http://www.wikidata.org/entity/Q818372,1.0
http://example.org/FernandoSerena,http://www.wikidata.org/entity/Q3742965,1.0
http://example.org/FranciscoPineda,http://www.wikidata.org/entity/Q3751032,1.0
http://example.org/CndidGardoyIMartn,http://www.wikidata.org/entity/Q3754952,1.0
http://example.org/FlixHuete,http://www.wikidata.org/entity/Q3755420,1.0
http://example.org/CarrinDeCalatrava,http://www.wikidata.org/entity/Q1614497,1.0
http://example.org/GasparRubio,http://www.wikidata.org/entity/Q3775256,1.0
http://example.org/Serra,http://www.wikidata.org/entity/Q55822,1.0
http://example.org/FranciscoLlorenteGento,http://www.wikidata.org/entity/Q3780189,1.0
http://example.org/HermenegildoElices,http://www.wikidata.org/entity/Q3785257,1.0
http://example.org/IsidroSnchezGarcafigueras,http://www.wikidata.org/entity/Q3802506,1.0
http://example.org/JosMaraVidal,http://www.wikidata.org/entity/Q3810528,1.0
http://example.org/JuanAlbertoAcosta,http://www.wikidata.org/entity/Q3810758,1.0
http://example.org/JuanCarlosTourio,http://www.wikidata.org/entity/Q3810813,1.0
http://example.org/JuanOtxoantezana,http://www.wikidata.org/entity/Q3810894,1.0
http://example.org/Plentzia,http://www.wikidata.org/entity/Q1228773,1.0
http://example.org/JuanUrquizu,http://www.wikidata.org/entity/Q3810926,1.0
http://example.org/Ondarroa,http://www.wikidata.org/entity/Q595283,1.0
http://example.org/JulioChulillaGazol,http://www.wikidata.org/entity/Q3811160,1.0
http://example.org/LuisCostaJuan,http://www.wikidata.org/entity/Q3814030,1.0
http://example.org/SoteroAranguren,http://www.wikidata.org/entity/Q3818559,1.0
http://example.org/SergioRodrguez,http://www.wikidata.org/entity/Q3819580,1.0
http://example.org/ColoniaDelSacramento,http://www.wikidata.org/entity/Q56064,1.0
http://example.org/JosAntonioSalgueroGarca,http://www.wikidata.org/entity/Q3821748,1.0
http://example.org/FuenteDePiedra,http://www.wikidata.org/entity/Q922378,1.0
http://example.org/JuanQuero,http://www.wikidata.org/entity/Q3822445,1.0
http://example.org/PuenteDeVallecas,http://www.wikidata.org/entity/Q2003054,1.0
http://example.org/ManuSnchez,http://www.wikidata.org/entity/Q3822972,1.0
http://example.org/Fuengirola,http://www.wikidata.org/entity/Q492735,1.0
http://example.org/LuisMarnSabater,http://www.wikidata.org/entity/Q3840379,1.0
http://example.org/ManuelMartnezCanales,http://www.wikidata.org/entity/Q3845017,1.0
http://example.org/ManuelTorresPastor,http://www.wikidata.org/entity/Q3845062,1.0
http://example.org/MarioInchausti,http://www.wikidata.org/entity/Q3848682,1.0
http://example.org/Cuba,http://www.wikidata.org/entity/Q241,1.0
http://example.org/SantaClara,http://www.wikidata.org/entity/Q211590,1.0
http://example.org/MayerAndrsCandeloGarca,http://www.wikidata.org/entity/Q3853192,1.0
http://example.org/NicolsCambiasso,http://www.wikidata.org/entity/Q3876512,1.0
http://example.org/PabloSarabia,http://www.wikidata.org/entity/Q510165,1.0
http://example.org/JavierDorado,http://www.wikidata.org/entity/Q518541,1.0
http://example.org/Valdo,http://www.wikidata.org/entity/Q519020,1.0
http://example.org/Villablino,http://www.wikidata.org/entity/Q1605938,1.0
http://example.org/RubnGonzlezRocha,http://www.wikidata.org/entity/Q519598,1.0
http://example.org/LuisMolowny,http://www.wikidata.org/entity/Q522348,1.0
http://example.org/PuertoDeLaCruz,http://www.wikidata.org/entity/Q24014652,1.0
http://example.org/SergioSnchezOrtega,http://www.wikidata.org/entity/Q523965,1.0
http://example.org/Pahio,http://www.wikidata.org/entity/Q525599,1.0
http://example.org/NaviaVigo,http://www.wikidata.org/entity/Q3398845,1.0
http://example.org/MiguelPalanca,http://www.wikidata.org/entity/Q525719,1.0
http://example.org/RodrigoFabri,http://www.wikidata.org/entity/Q527594,1.0
http://example.org/SantoAndr,http://www.wikidata.org/entity/Q191652,1.0
http://example.org/ChristopherOhen,http://www.wikidata.org/entity/Q528207,1.0
http://example.org/JacintoQuincoces,http://www.wikidata.org/entity/Q529087,1.0
http://example.org/AlbanoBizzarri,http://www.wikidata.org/entity/Q531342,1.0
http://example.org/Etruria,http://www.wikidata.org/entity/Q1442288,1.0
http://example.org/Kak,http://www.wikidata.org/entity/Q531814,1.0
http://example.org/Gama,http://www.wikidata.org/entity/Q93572,1.0
http://example.org/VctorSnchez,http://www.wikidata.org/entity/Q545968,1.0
http://example.org/VctorTorresMestre,http://www.wikidata.org/entity/Q545969,1.0
http://example.org/PredragSpasi,http://www.wikidata.org/entity/Q547260,1.0
http://example.org/Kragujevac,http://www.wikidata.org/entity/Q167394,1.0
http://example.org/MutiuAdepoju,http://www.wikidata.org/entity/Q548554,1.0
http://example.org/DaniHernndez,http://www.wikidata.org/entity/Q549921,1.0
http://example.org/Caracas,http://www.wikidata.org/entity/Q1533,1.0
http://example.org/ArthurJohnson,http://www.wikidata.org/entity/Q554249,1.0
http://example.org/JosRodrguezMartnez,http://www.wikidata.org/entity/Q554882,1.0
http://example.org/LaVilaJoiosa,http://www.wikidata.org/entity/Q935589,1.0
http://example.org/Mchel,http://www.wikidata.org/entity/Q558689,1.0
http://example.org/CsarNavas,http://www.wikidata.org/entity/Q558912,1.0
http://example.org/ElvirBalji,http://www.wikidata.org/entity/Q560001,1.0
http://example.org/Sarajevo,http://www.wikidata.org/entity/Q11194,1.0
http://example.org/BorjaFernndez,http://www.wikidata.org/entity/Q562637,1.0
http://example.org/AlbertoMarcosRey,http://www.wikidata.org/entity/Q562646,1.0
http://example.org/CamarmaDeEsteruelas,http://www.wikidata.org/entity/Q1648727,1.0
http://example.org/FernandoFernndezEscribano,http://www.wikidata.org/entity/Q563110,1.0
http://example.org/RicardoCarvalho,http://www.wikidata.org/entity/Q570811,1.0
http://example.org/Amarante,http://www.wikidata.org/entity/Q454875,1.0
http://example.org/LuisAragons,http://www.wikidata.org/entity/Q576614,1.0
http://example.org/ManuelBuenoCabral,http://www.wikidata.org/entity/Q581395,1.0
http://example.org/IlombeMboyo,http://www.wikidata.org/entity/Q581738,1.0
http://example.org/NgelRodrguez,http://www.wikidata.org/entity/Q582087,1.0
http://example.org/PabloGil,http://www.wikidata.org/entity/Q582934,1.0
http://example.org/CsarPrates,http://www.wikidata.org/entity/Q584219,1.0
http://example.org/Aratiba,http://www.wikidata.org/entity/Q33961,1.0
http://example.org/MatasAlustiza,http://www.wikidata.org/entity/Q592084,1.0
http://example.org/AntoniLimaSol,http://www.wikidata.org/entity/Q597670,1.0
http://example.org/NeiderMorantes,http://www.wikidata.org/entity/Q597751,1.0
http://example.org/Medelln,http://www.wikidata.org/entity/Q48278,1.0
http://example.org/MiguelNgelNieto,http://www.wikidata.org/entity/Q600333,1.0
http://example.org/AntonioNez,http://www.wikidata.org/entity/Q603918,1.0
http://example.org/Danilinho,http://www.wikidata.org/entity/Q616009,1.0
http://example.org/PontaPor,http://www.wikidata.org/entity/Q928094,1.0
http://example.org/Vctor,http://www.wikidata.org/entity/Q636318,1.0
http://example.org/Mrida,http://www.wikidata.org/entity/Q14323,1.0
http://example.org/HiplitoRincn,http://www.wikidata.org/entity/Q652400,1.0
http://example.org/Burundi,http://www.wikidata.org/entity/Q967,1.0
http://example.org/HenningJensen,http://www.wikidata.org/entity/Q654935,1.0
http://example.org/Nrresundby,http://www.wikidata.org/entity/Q1246235,1.0
http://example.org/VicenteDelBosque,http://www.wikidata.org/entity/Q657360,1.0
http://example.org/FlixRuiz,http://www.wikidata.org/entity/Q657583,1.0
http://example.org/RubnPulido,http://www.wikidata.org/entity/Q658566,1.0
http://example.org/Melinho,http://www.wikidata.org/entity/Q669575,1.0
http://example.org/SantaBrbaraDoeste,http://www.wikidata.org/entity/Q983747,1.0
http://example.org/GaryKagelmacher,http://www.wikidata.org/entity/Q691272,1.0
http://example.org/LuisRegueiro,http://www.wikidata.org/entity/Q704337,1.0
http://example.org/JosManuelOchotorena,http://www.wikidata.org/entity/Q704934,1.0
http://example.org/PedroContreras,http://www.wikidata.org/entity/Q705432,1.0
http://example.org/ChristopherSchorch,http://www.wikidata.org/entity/Q708050,1.0
http://example.org/HalleSaale,http://www.wikidata.org/entity/Q2814,1.0
http://example.org/CarlosSecretrio,http://www.wikidata.org/entity/Q718284,1.0
http://example.org/SoJooDaMadeira,http://www.wikidata.org/entity/Q565287,1.0
http://example.org/MiguelTendillo,http://www.wikidata.org/entity/Q718402,1.0
http://example.org/Moncada,http://www.wikidata.org/entity/Q1010291,1.0
http://example.org/KikoCasilla,http://www.wikidata.org/entity/Q721600,1.0
http://example.org/Alcover,http://www.wikidata.org/entity/Q427790,1.0
http://example.org/CiriacoErrasti,http://www.wikidata.org/entity/Q722523,1.0
http://example.org/MiguelNgelGonzlezSurez,http://www.wikidata.org/entity/Q723640,1.0
http://example.org/DavidCobeo,http://www.wikidata.org/entity/Q723855,1.0
http://example.org/Marquitos,http://www.wikidata.org/entity/Q725746,1.0
http://example.org/AlbertoRiveraPizarro,http://www.wikidata.org/entity/Q736915,1.0
http://example.org/DavidBarral,http://www.wikidata.org/entity/Q737044,1.0
http://example.org/JaviGuerrero,http://www.wikidata.org/entity/Q744110,1.0
http://example.org/FernandoGuerrero,http://www.wikidata.org/entity/Q748661,1.0
http://example.org/RogelioDomnguez,http://www.wikidata.org/entity/Q765007,1.0
http://example.org/JosMaraZrraga,http://www.wikidata.org/entity/Q784837,1.0
http://example.org/BodoIllgner,http://www.wikidata.org/entity/Q833002,1.0
http://example.org/Koblenz,http://www.wikidata.org/entity/Q3104,1.0
http://example.org/AntonioGonzales,http://www.wikidata.org/entity/Q891120,1.0
http://example.org/ScarPlano,http://www.wikidata.org/entity/Q4027141,1.0
http://example.org/AdrinMartnCardona,http://www.wikidata.org/entity/Q4282518,1.0
http://example.org/MiguelNgelCordero,http://www.wikidata.org/entity/Q4443535,1.0
http://example.org/Lebrija,http://www.wikidata.org/entity/Q261085,1.0
http://example.org/AdautoIglesiasFernndez,http://www.wikidata.org/entity/Q4680888,1.0
http://example.org/Mieres,http://www.wikidata.org/entity/Q818376,1.0
http://example.org/AlbertoMachimbarrena,http://www.wikidata.org/entity/Q4712099,1.0
http://example.org/AndrsImperiale,http://www.wikidata.org/entity/Q4760215,1.0
http://example.org/AntonioAlsaAlonso,http://www.wikidata.org/entity/Q4776404,1.0
http://example.org/AntonioBonetSilvestre,http://www.wikidata.org/entity/Q4776462,1.0
http://example.org/Caudiel,http://www.wikidata.org/entity/Q1645781,1.0
http://example.org/AntonioLenAmador,http://www.wikidata.org/entity/Q4776739,1.0
http://example.org/Mandi,http://www.wikidata.org/entity/Q4792838,1.0
http://example.org/SanBartolomDeTirajana,http://www.wikidata.org/entity/Q693258,1.0
http://example.org/NgelMartnGonzlez,http://www.wikidata.org/entity/Q4886673,1.0
http://example.org/JoaqunEnriqueValerio,http://www.wikidata.org/entity/Q4886758,1.0
http://example.org/Sandro,http://www.wikidata.org/entity/Q4888862,1.0
http://example.org/Arona,http://www.wikidata.org/entity/Q698246,1.0
http://example.org/CarlosAlbertoPea,http://www.wikidata.org/entity/Q5041702,1.0
http://example.org/CiudadVictoria,http://www.wikidata.org/entity/Q331661,1.0
http://example.org/CarlosManuelDaSilvaCunha,http://www.wikidata.org/entity/Q5042331,1.0
http://example.org/Barcelos,http://www.wikidata.org/entity/Q213242,1.0
http://example.org/CarlosOrejuela,http://www.wikidata.org/entity/Q5042453,1.0
http://example.org/ClementeFernndezLpez,http://www.wikidata.org/entity/Q5131455,1.0
http://example.org/JuanJosNarvez,http://www.wikidata.org/entity/Q5162376,1.0
http://example.org/Pasto,http://www.wikidata.org/entity/Q320015,1.0
http://example.org/Cosme,http://www.wikidata.org/entity/Q5173986,1.0
http://example.org/SanVicenteDelRaspeig,http://www.wikidata.org/entity/Q491667,1.0
http://example.org/DelioMorolln,http://www.wikidata.org/entity/Q5254002,1.0
http://example.org/EeroMarkkanen,http://www.wikidata.org/entity/Q5396060,1.0
http://example.org/Jyvskyl,http://www.wikidata.org/entity/Q134620,1.0
http://example.org/ManuBarreiro,http://www.wikidata.org/entity/Q5399880,1.0
http://example.org/EugenioHilario,http://www.wikidata.org/entity/Q5408290,1.0
http://example.org/EulogioAranguren,http://www.wikidata.org/entity/Q5409453,1.0
http://example.org/NazarioBelmar,http://www.wikidata.org/entity/Q5413781,1.0
http://example.org/Elda,http://www.wikidata.org/entity/Q608985,1.0
http://example.org/FranciscoBonetSerrano,http://www.wikidata.org/entity/Q5483208,1.0
http://example.org/Almucar,http://www.wikidata.org/entity/Q193780,1.0
http://example.org/PedroMaraArsuaga,http://www.wikidata.org/entity/Q5483465,1.0
http://example.org/FranciscoJavierAguilarGarca,http://www.wikidata.org/entity/Q5483487,1.0
http://example.org/FlixQuesada,http://www.wikidata.org/entity/Q5511634,1.0
http://example.org/GerardoFloresZiga,http://www.wikidata.org/entity/Q5550269,1.0
http://example.org/XochitepecMunicipality,http://www.wikidata.org/entity/Q2301283,1.0
http://example.org/GhulamHazratNiazi,http://www.wikidata.org/entity/Q5557590,1.0
http://example.org/Afghanistan,http://www.wikidata.org/entity/Q889,1.0
http://example.org/GuillermoPont,http://www.wikidata.org/entity/Q5616234,1.0
http://example.org/ManuelAldayMarticorena,http://www.wikidata.org/entity/Q5648212,1.0
http://example.org/LexPrez,http://www.wikidata.org/entity/Q5665403,1.0
http://example.org/Alcorcn,http://www.wikidata.org/entity/Q10372,1.0
http://example.org/AntonioImbelloni,http://www.wikidata.org/entity/Q5698664,1.0
http://example.org/BuenosAiresProvince,http://www.wikidata.org/entity/Q44754,1.0
http://example.org/EduardoSobrado,http://www.wikidata.org/entity/Q5819732,1.0
http://example.org/FedericoRevueltoRodriguez,http://www.wikidata.org/entity/Q5857826,1.0
http://example.org/FlixPrezMarcos,http://www.wikidata.org/entity/Q5872396,1.0
http://example.org/JosAntonioBarrios,http://www.wikidata.org/entity/Q5937697,1.0
http://example.org/JosLuisBorjaAlarcn,http://www.wikidata.org/entity/Q5941150,1.0
http://example.org/JosLuisPrezpaya,http://www.wikidata.org/entity/Q5941618,1.0
http://example.org/JosMaraQuerejetaAlberro,http://www.wikidata.org/entity/Q5943392,1.0
http://example.org/LautaroLeguizamon,http://www.wikidata.org/entity/Q5981923,1.0
http://example.org/SanFernandoDelValleDeCatamarca,http://www.wikidata.org/entity/Q44162,1.0
http://example.org/LuisHernndezRodrguez,http://www.wikidata.org/entity/Q5983656,1.0
http://example.org/ManuelFernndezValderrama,http://www.wikidata.org/entity/Q5992949,1.0
http://example.org/MonchnTriana,http://www.wikidata.org/entity/Q6021617,1.0
http://example.org/OmarTejeda,http://www.wikidata.org/entity/Q6050553,1.0
http://example.org/Veracruz,http://www.wikidata.org/entity/Q60130,1.0
http://example.org/PachucoPrats,http://www.wikidata.org/entity/Q6056700,1.0
http://example.org/Portugalete,http://www.wikidata.org/entity/Q548441,1.0
http://example.org/IsidroDazGonzlez,http://www.wikidata.org/entity/Q6081010,1.0
http://example.org/Gimialcn,http://www.wikidata.org/entity/Q1632465,1.0
http://example.org/RafaelAlsa,http://www.wikidata.org/entity/Q6096965,1.0
http://example.org/JamesMckinstry,http://www.wikidata.org/entity/Q6139450,1.0
http://example.org/JavierVelayos,http://www.wikidata.org/entity/Q6165753,1.0
http://example.org/NgelPrezGarca,http://www.wikidata.org/entity/Q6173436,1.0
http://example.org/JessEnriqueVelasco,http://www.wikidata.org/entity/Q6188445,1.0
http://example.org/FernnNez,http://www.wikidata.org/entity/Q1617311,1.0
http://example.org/JoaqunOliva,http://www.wikidata.org/entity/Q6206510,1.0
http://example.org/Guissona,http://www.wikidata.org/entity/Q984645,1.0
http://example.org/JohnFoxWatson,http://www.wikidata.org/entity/Q6233819,1.0
http://example.org/JorgeCasado,http://www.wikidata.org/entity/Q6277804,1.0
http://example.org/JosLuisLpezPeinado,http://www.wikidata.org/entity/Q6292792,1.0
http://example.org/KalebMoralesGonzalez,http://www.wikidata.org/entity/Q6292804,1.0
http://example.org/JosLuisVeloso,http://www.wikidata.org/entity/Q6292877,1.0
http://example.org/JosMaraCaboPuig,http://www.wikidata.org/entity/Q6293200,1.0
http://example.org/AlfaraDelPatriarca,http://www.wikidata.org/entity/Q1771157,1.0
http://example.org/JosMoralesBerriguete,http://www.wikidata.org/entity/Q6293507,1.0
http://example.org/JosRamnSauto,http://www.wikidata.org/entity/Q6293835,1.0
http://example.org/JuanMonjardn,http://www.wikidata.org/entity/Q6300546,1.0
http://example.org/JuanPlanelles,http://www.wikidata.org/entity/Q6300797,1.0
http://example.org/Burriana,http://www.wikidata.org/entity/Q385070,1.0
http://example.org/KianoushRahmati,http://www.wikidata.org/entity/Q6403842,1.0
http://example.org/Iran,http://www.wikidata.org/entity/Q794,1.0
http://example.org/Nowshahr,http://www.wikidata.org/entity/Q720381,1.0
http://example.org/LucasSilva,http://www.wikidata.org/entity/Q6696318,1.0
http://example.org/BomJesusDeGois,http://www.wikidata.org/entity/Q891725,1.0
http://example.org/LucianoLollo,http://www.wikidata.org/entity/Q6696845,1.0
http://example.org/AlejoLedesma,http://www.wikidata.org/entity/Q8194316,1.0
http://example.org/LuisOlaso,http://www.wikidata.org/entity/Q6700940,1.0
http://example.org/Villabona,http://www.wikidata.org/entity/Q672876,1.0
http://example.org/MiguelNgelPrezPilipiux,http://www.wikidata.org/entity/Q6844940,1.0
http://example.org/OliverCuadradoMartn,http://www.wikidata.org/entity/Q7087474,1.0
http://example.org/OmarMascarell,http://www.wikidata.org/entity/Q7089760,1.0
http://example.org/PascualBabiloni,http://www.wikidata.org/entity/Q7141856,1.0
http://example.org/PhilWalsh,http://www.wikidata.org/entity/Q7182527,1.0
http://example.org/RafaelMoreraLpez,http://www.wikidata.org/entity/Q7282226,1.0
http://example.org/RamnDeMendizbal,http://www.wikidata.org/entity/Q7290575,1.0
http://example.org/Santurtzi,http://www.wikidata.org/entity/Q917886,1.0
http://example.org/YankoDaucik,http://www.wikidata.org/entity/Q8048813,1.0
http://example.org/Prague,http://www.wikidata.org/entity/Q1085,1.0
http://example.org/ScarMontalbnRamos,http://www.wikidata.org/entity/Q8078842,1.0
http://example.org/AdolfoAtienza,http://www.wikidata.org/entity/Q8188501,1.0
http://example.org/NoAcosta,http://www.wikidata.org/entity/Q8273213,1.0
http://example.org/JessAlonsoFernndez,http://www.wikidata.org/entity/Q8345926,1.0
http://example.org/CosmeVzquez,http://www.wikidata.org/entity/Q8463739,1.0
http://example.org/Mondariz,http://www.wikidata.org/entity/Q639229,1.0
http://example.org/JavierMat,http://www.wikidata.org/entity/Q9011265,1.0
http://example.org/AldealenguaDeSantaMara,http://www.wikidata.org/entity/Q1776867,1.0
http://example.org/JuanJosMaqueda,http://www.wikidata.org/entity/Q9015678,1.0
http://example.org/JulioLlorente,http://www.wikidata.org/entity/Q9016521,1.0
http://example.org/MiguelGarcaMartn,http://www.wikidata.org/entity/Q9032733,1.0
http://example.org/Mino,http://www.wikidata.org/entity/Q9033417,1.0
http://example.org/Gozn,http://www.wikidata.org/entity/Q818366,1.0
http://example.org/PlcidoLvarezbuyllaYLozana,http://www.wikidata.org/entity/Q9061176,1.0
http://example.org/JosVicenteTrain,http://www.wikidata.org/entity/Q956740,1.0
http://example.org/JeanLuciano,http://www.wikidata.org/entity/Q957080,1.0
http://example.org/Nice,http://www.wikidata.org/entity/Q33959,1.0
http://example.org/JaviHernndez,http://www.wikidata.org/entity/Q961760,1.0
http://example.org/JuanAntonioIpia,http://www.wikidata.org/entity/Q962013,1.0
http://example.org/Ortuella,http://www.wikidata.org/entity/Q4474,1.0
http://example.org/ManuelHerreraYage,http://www.wikidata.org/entity/Q962045,1.0
http://example.org/GonzaloBergessio,http://www.wikidata.org/entity/Q969146,1.0
http://example.org/MichaelEssien,http://www.wikidata.org/entity/Q969520,1.0
http://example.org/Accra,http://www.wikidata.org/entity/Q3761,1.0
http://example.org/JulioCsarBritos,http://www.wikidata.org/entity/Q972226,1.0
http://example.org/ManuelOlivares,http://www.wikidata.org/entity/Q972470,1.0
http://example.org/SonServera,http://www.wikidata.org/entity/Q610838,1.0
http://example.org/RoqueOlsen,http://www.wikidata.org/entity/Q974823,1.0
http://example.org/Viale,http://www.wikidata.org/entity/Q7924485,1.0
http://example.org/PericaOgnjenovi,http://www.wikidata.org/entity/Q980930,1.0
http://example.org/SmederevskaPalanka,http://www.wikidata.org/entity/Q715716,1.0
http://example.org/IgorJovievi,http://www.wikidata.org/entity/Q1027459,1.0
http://example.org/Zagreb,http://www.wikidata.org/entity/Q1435,1.0
http://example.org/IvnPrezMuoz,http://www.wikidata.org/entity/Q1032930,1.0
http://example.org/PedroParages,http://www.wikidata.org/entity/Q1039338,1.0
http://example.org/LaureanoSanabriaRuiz,http://www.wikidata.org/entity/Q1068653,1.0
http://example.org/ChristianGimnez,http://www.wikidata.org/entity/Q1079859,1.0
http://example.org/JessHerreraAlonso,http://www.wikidata.org/entity/Q1112359,1.0
http://example.org/Cabuees,http://www.wikidata.org/entity/Q5015858,1.0
http://example.org/GborKorolovszky,http://www.wikidata.org/entity/Q1119196,1.0
http://example.org/DerikOsede,http://www.wikidata.org/entity/Q1151250,1.0
http://example.org/DavidAganzo,http://www.wikidata.org/entity/Q1173535,1.0
http://example.org/DiegoLen,http://www.wikidata.org/entity/Q1220489,1.0
http://example.org/Palencia,http://www.wikidata.org/entity/Q8378,1.0
http://example.org/SamuelSiz,http://www.wikidata.org/entity/Q1255561,1.0
http://example.org/AlbertoToril,http://www.wikidata.org/entity/Q1268204,1.0
http://example.org/CrdobaProvince,http://www.wikidata.org/entity/Q81972,1.0
http://example.org/EduardoOrdoez,http://www.wikidata.org/entity/Q1291120,1.0
http://example.org/RenPetit,http://www.wikidata.org/entity/Q1304079,1.0
http://example.org/Dax,http://www.wikidata.org/entity/Q188878,1.0
http://example.org/EnriqueMateos,http://www.wikidata.org/entity/Q1329060,1.0
http://example.org/JohnMetgod,http://www.wikidata.org/entity/Q1332295,1.0
http://example.org/FernandoSanz,http://www.wikidata.org/entity/Q1333238,1.0
http://example.org/EmilioAlonsoLarrazbal,http://www.wikidata.org/entity/Q1337392,1.0
http://example.org/Juanfran,http://www.wikidata.org/entity/Q1361823,1.0
http://example.org/JosAraquistin,http://www.wikidata.org/entity/Q1367004,1.0
http://example.org/Azkoitia,http://www.wikidata.org/entity/Q793934,1.0
http://example.org/ManuelVelzquez,http://www.wikidata.org/entity/Q1367175,1.0
http://example.org/JaimeLazcanoEscol,http://www.wikidata.org/entity/Q1367202,1.0
http://example.org/JulioLvarezMosquera,http://www.wikidata.org/entity/Q1371567,1.0
http://example.org/VicenteMiera,http://www.wikidata.org/entity/Q1372383,1.0
http://example.org/JaimeSnchezFernndez,http://www.wikidata.org/entity/Q1377299,1.0
http://example.org/RamnGrosso,http://www.wikidata.org/entity/Q1379008,1.0
http://example.org/JosLuisCapdevil,http://www.wikidata.org/entity/Q1379087,1.0
http://example.org/FranciscoJavierUra,http://www.wikidata.org/entity/Q1381567,1.0
http://example.org/JosIglesiasFernndez,http://www.wikidata.org/entity/Q1394422,1.0
http://example.org/GoyoBenito,http://www.wikidata.org/entity/Q1545256,1.0
http://example.org/ElPuenteDelArzobispo,http://www.wikidata.org/entity/Q1628788,1.0
http://example.org/ChedricSeedorf,http://www.wikidata.org/entity/Q1650766,1.0
http://example.org/Naarden,http://www.wikidata.org/entity/Q9949,1.0
http://example.org/JosLuisBorbolla,http://www.wikidata.org/entity/Q1709307,1.0
http://example.org/JuanAlonso,http://www.wikidata.org/entity/Q1710330,1.0
http://example.org/JulioMaraPalleiro,http://www.wikidata.org/entity/Q1712377,1.0
http://example.org/JuanJosJimnezCollar,http://www.wikidata.org/entity/Q1748196,1.0
http://example.org/JonayHernndez,http://www.wikidata.org/entity/Q1748240,1.0
http://example.org/CsarGmez,http://www.wikidata.org/entity/Q1767333,1.0
http://example.org/ArmandoNavarrete,http://www.wikidata.org/entity/Q1769140,1.0
http://example.org/JaconaMunicipality,http://www.wikidata.org/entity/Q2446759,1.0
http://example.org/MaximilianoEstvez,http://www.wikidata.org/entity/Q1774715,1.0
http://example.org/JuanLozano,http://www.wikidata.org/entity/Q1822002,1.0
http://example.org/LouisHon,http://www.wikidata.org/entity/Q1871752,1.0
http://example.org/Couches,http://www.wikidata.org/entity/Q907729,1.0
http://example.org/JuanCruzSol,http://www.wikidata.org/entity/Q1996640,1.0
http://example.org/Elgoibar,http://www.wikidata.org/entity/Q1618383,1.0
http://example.org/IsidoroSanJos,http://www.wikidata.org/entity/Q1999411,1.0
http://example.org/Pachn,http://www.wikidata.org/entity/Q1999847,1.0
http://example.org/Torrelavega,http://www.wikidata.org/entity/Q494693,1.0
